Codigo_venta,Product_id,Empleado_id,Quantity,Dia,Month,Year,Sales,Igv,Total,Moneda,Estado,Tipo_comp
2101,P0137,5,1,9,February,2024,24.61,4.43,29.04,PEN,Procedió,Factura
2102,P0007,5,4,10,February,2024,723.76,0.0,723.76,PEN,Anulado,Nota de crédito
2103,P0004,8,2,6,February,2025,276.24,49.72,325.96,PEN,Procedió,Factura
2104,P0129,1,9,19,February,2025,779.22,140.26,919.48,PEN,Procedió,Factura
2105,P0048,11,1,25,February,2025,72.34,0.0,72.34,PEN,Anulado,Factura
2106,P0140,1,3,4,February,2024,82.17,14.79,96.96,PEN,Procedió,Boleta
2107,P0066,13,2,28,February,2025,279.34,50.28,329.62,PEN,Procedió,Nota de crédito
2108,P0082,13,9,7,February,2025,901.89,162.34,1064.23,PEN,Procedió,Factura
2109,P0053,3,9,8,February,2024,1386.63,249.59,1636.22,PEN,Procedió,Nota de crédito
2110,P0086,7,5,19,February,2024,176.65,31.8,208.45,PEN,Procedió,Boleta
2111,P0109,15,1,11,February,2025,151.57,27.28,178.85,PEN,Procedió,Factura
2112,P0045,4,10,20,February,2025,964.0,173.52,1137.52,PEN,Procedió,Factura
2113,P0144,7,7,3,February,2024,611.38,110.05,721.43,PEN,Procedió,Boleta
2114,P0057,2,7,1,February,2024,737.8,132.8,870.6,PEN,Procedió,Factura
2115,P0074,7,9,22,February,2024,1721.61,309.89,2031.5,PEN,Procedió,Factura
2116,P0014,9,3,15,February,2025,99.3,17.87,117.17,PEN,Procedió,Boleta
2117,P0063,5,8,23,February,2025,567.12,102.08,669.2,PEN,Procedió,Factura
2118,P0099,13,9,8,February,2024,810.18,145.83,956.01,PEN,Procedió,Boleta
2119,P0143,5,3,28,February,2025,293.16,52.77,345.93,PEN,Procedió,Boleta
2120,P0045,9,3,12,February,2024,289.2,52.06,341.26,PEN,Procedió,Nota de crédito
2121,P0010,1,9,18,February,2025,176.22,31.72,207.94,PEN,Procedió,Nota de crédito
2122,P0127,2,2,5,February,2025,89.92,16.19,106.11,PEN,Procedió,Factura
2123,P0015,2,10,20,February,2024,82.8,14.9,97.7,PEN,Procedió,Nota de crédito
2124,P0038,13,4,24,February,2024,505.08,90.91,595.99,PEN,Procedió,Nota de crédito
2125,P0110,8,10,27,February,2024,1884.0,339.12,2223.12,PEN,Procedió,Factura
2126,P0021,5,9,6,February,2025,296.46,53.36,349.82,PEN,Procedió,Factura
2127,P0015,15,10,16,February,2025,82.8,14.9,97.7,PEN,Procedió,Boleta
2128,P0027,13,8,10,February,2024,274.32,49.38,323.7,PEN,Procedió,Factura
2129,P0109,4,3,15,February,2024,454.71,81.85,536.56,PEN,Procedió,Boleta
2130,P0068,3,9,8,February,2024,1243.35,223.8,1467.15,PEN,Procedió,Nota de crédito
2131,P0067,10,5,27,February,2024,152.25,27.4,179.65,PEN,Procedió,Factura
2132,P0052,14,2,9,February,2025,33.28,5.99,39.27,PEN,Procedió,Factura
2133,P0068,2,10,19,February,2025,1381.5,248.67,1630.17,PEN,Procedió,Nota de crédito
2134,P0129,13,8,6,February,2024,692.64,124.68,817.32,PEN,Procedió,Boleta
2135,P0049,3,4,28,February,2025,397.68,71.58,469.26,PEN,Procedió,Nota de crédito
2136,P0025,15,5,13,February,2025,995.05,179.11,1174.16,PEN,Procedió,Nota de crédito
2137,P0124,2,1,23,February,2025,153.69,27.66,181.35,PEN,Procedió,Factura
2138,P0028,12,8,27,February,2025,782.96,0.0,782.96,PEN,Anulado,Factura
2139,P0020,14,5,17,March,2024,27.85,5.01,32.86,PEN,Procedió,Nota de crédito
2140,P0037,2,10,7,March,2025,877.6,157.97,1035.57,PEN,Procedió,Nota de crédito
2141,P0067,1,1,18,March,2024,30.45,0.0,30.45,PEN,Anulado,Boleta
2142,P0018,12,5,23,March,2024,643.4,115.81,759.21,PEN,Procedió,Nota de crédito
2143,P0075,8,7,1,March,2025,1369.69,246.54,1616.23,PEN,Procedió,Nota de crédito
2144,P0117,10,2,18,March,2024,180.52,32.49,213.01,PEN,Procedió,Nota de crédito
2145,P0061,2,2,20,March,2024,212.3,38.21,250.51,PEN,Procedió,Factura
2146,P0137,10,1,26,March,2025,24.61,4.43,29.04,PEN,Procedió,Nota de crédito
2147,P0134,14,3,21,March,2024,104.73,18.85,123.58,PEN,Procedió,Factura
2148,P0086,1,4,10,March,2025,141.32,25.44,166.76,PEN,Procedió,Factura
2149,P0013,10,8,17,March,2024,626.72,0.0,626.72,PEN,Anulado,Nota de crédito
2150,P0050,4,2,18,March,2025,101.44,0.0,101.44,PEN,Anulado,Nota de crédito
2151,P0091,5,1,11,March,2024,22.9,4.12,27.02,PEN,Procedió,Boleta
2152,P0133,1,5,25,March,2024,47.3,8.51,55.81,PEN,Procedió,Boleta
2153,P0057,15,2,13,March,2024,210.8,37.94,248.74,PEN,Procedió,Nota de crédito
2154,P0005,15,4,6,March,2024,664.64,119.64,784.28,PEN,Procedió,Factura
2155,P0147,2,5,15,March,2025,94.2,16.96,111.16,PEN,Procedió,Factura
2156,P0121,6,10,11,March,2025,799.3,143.87,943.17,PEN,Procedió,Factura
2157,P0083,12,6,15,March,2024,591.9,0.0,591.9,PEN,Anulado,Factura
2158,P0014,13,4,25,March,2025,132.4,23.83,156.23,PEN,Procedió,Boleta
2159,P0048,5,10,29,March,2025,723.4,0.0,723.4,PEN,Anulado,Boleta
2160,P0088,9,8,22,March,2025,208.24,0.0,208.24,PEN,Anulado,Nota de crédito
2161,P0032,12,4,10,March,2024,469.16,84.45,553.61,PEN,Procedió,Nota de crédito
2162,P0144,3,1,25,March,2025,87.34,15.72,103.06,PEN,Procedió,Nota de crédito
2163,P0062,5,4,24,March,2025,452.6,81.47,534.07,PEN,Procedió,Nota de crédito
2164,P0018,1,10,27,March,2025,1286.8,0.0,1286.8,PEN,Anulado,Factura
2165,P0068,8,3,20,March,2025,414.45,74.6,489.05,PEN,Procedió,Factura
2166,P0059,2,10,21,March,2025,917.9,165.22,1083.12,PEN,Procedió,Nota de crédito
2167,P0150,13,5,2,March,2025,577.45,103.94,681.39,PEN,Procedió,Nota de crédito
2168,P0130,10,4,24,March,2025,155.4,27.97,183.37,PEN,Procedió,Boleta
2169,P0073,4,4,7,March,2025,37.68,6.78,44.46,PEN,Procedió,Nota de crédito
2170,P0063,8,3,29,March,2024,212.67,38.28,250.95,PEN,Procedió,Factura
2171,P0133,9,7,12,March,2024,66.22,11.92,78.14,PEN,Procedió,Boleta
2172,P0117,1,4,21,March,2025,361.04,64.99,426.03,PEN,Procedió,Factura
2173,P0130,2,4,25,March,2024,155.4,27.97,183.37,PEN,Procedió,Nota de crédito
2174,P0108,1,8,25,March,2025,309.12,55.64,364.76,PEN,Procedió,Factura
2175,P0021,14,9,19,March,2024,296.46,0.0,296.46,PEN,Anulado,Factura
2176,P0071,3,8,28,March,2025,1266.48,227.97,1494.45,PEN,Procedió,Nota de crédito
2177,P0122,3,4,1,March,2025,24.8,0.0,24.8,PEN,Anulado,Nota de crédito
2178,P0126,3,5,4,March,2025,636.4,114.55,750.95,PEN,Procedió,Factura
2179,P0083,9,6,14,March,2024,591.9,0.0,591.9,PEN,Anulado,Nota de crédito
2180,P0054,15,5,27,March,2024,232.25,41.8,274.05,PEN,Procedió,Boleta
2181,P0020,4,1,15,March,2025,5.57,1.0,6.57,PEN,Procedió,Factura
2182,P0141,11,3,31,March,2025,47.64,0.0,47.64,PEN,Anulado,Factura
2183,P0128,11,2,1,March,2024,40.12,7.22,47.34,PEN,Procedió,Boleta
2184,P0021,5,7,19,March,2024,230.58,41.5,272.08,PEN,Procedió,Factura
2185,P0046,13,7,9,March,2025,189.0,0.0,189.0,PEN,Anulado,Boleta
2186,P0075,10,6,9,March,2025,1174.02,211.32,1385.34,PEN,Procedió,Factura
2187,P0144,12,5,23,March,2025,436.7,78.61,515.31,PEN,Procedió,Nota de crédito
2188,P0051,12,9,21,March,2024,467.64,84.18,551.82,PEN,Procedió,Nota de crédito
2189,P0042,5,5,11,March,2024,89.85,0.0,89.85,PEN,Anulado,Nota de crédito
2190,P0015,10,3,30,March,2024,24.84,4.47,29.31,PEN,Procedió,Boleta
2191,P0050,10,5,13,March,2025,253.6,0.0,253.6,PEN,Anulado,Boleta
2192,P0061,7,9,12,March,2025,955.35,171.96,1127.31,PEN,Procedió,Boleta
2193,P0041,7,3,21,March,2025,269.55,48.52,318.07,PEN,Procedió,Boleta
2194,P0028,13,2,8,March,2024,195.74,0.0,195.74,PEN,Anulado,Boleta
2195,P0021,1,10,13,March,2024,329.4,59.29,388.69,PEN,Procedió,Nota de crédito
2196,P0047,5,1,30,March,2024,121.72,21.91,143.63,PEN,Procedió,Factura
2197,P0132,5,2,13,March,2024,216.64,39.0,255.64,PEN,Procedió,Factura
2198,P0074,4,7,27,March,2025,1339.03,241.03,1580.06,PEN,Procedió,Factura
2199,P0027,15,10,11,March,2024,342.9,0.0,342.9,PEN,Anulado,Boleta
2200,P0077,13,5,12,March,2025,688.65,123.96,812.61,PEN,Procedió,Nota de crédito
2201,P0109,8,8,5,March,2024,1212.56,0.0,1212.56,PEN,Anulado,Boleta
2202,P0037,7,7,20,March,2024,614.32,0.0,614.32,PEN,Anulado,Boleta
2203,P0114,9,9,31,March,2024,161.19,0.0,161.19,PEN,Anulado,Factura
2204,P0080,4,4,15,March,2025,283.2,50.98,334.18,PEN,Procedió,Boleta
2205,P0028,3,10,29,March,2024,978.7,176.17,1154.87,PEN,Procedió,Boleta
2206,P0066,2,3,4,March,2025,419.01,75.42,494.43,PEN,Procedió,Factura
2207,P0129,5,5,3,March,2025,432.9,77.92,510.82,PEN,Procedió,Boleta
2208,P0053,7,6,8,March,2025,924.42,166.4,1090.82,PEN,Procedió,Nota de crédito
2209,P0070,12,3,26,March,2024,283.38,51.01,334.39,PEN,Procedió,Boleta
2210,P0068,1,9,29,March,2025,1243.35,0.0,1243.35,PEN,Anulado,Factura
2211,P0124,7,3,23,March,2025,461.07,82.99,544.06,PEN,Procedió,Nota de crédito
2212,P0111,9,10,30,March,2025,281.4,50.65,332.05,PEN,Procedió,Boleta
2213,P0096,1,4,19,March,2024,268.64,48.36,317.0,PEN,Procedió,Nota de crédito
2214,P0060,6,3,11,March,2025,554.37,99.79,654.16,PEN,Procedió,Boleta
2215,P0012,13,5,25,March,2024,631.2,113.62,744.82,PEN,Procedió,Nota de crédito
2216,P0032,2,10,14,March,2025,1172.9,211.12,1384.02,PEN,Procedió,Factura
2217,P0091,11,8,14,March,2025,183.2,0.0,183.2,PEN,Anulado,Factura
2218,P0113,5,9,1,March,2025,1199.7,215.95,1415.65,PEN,Procedió,Factura
2219,P0138,7,10,7,March,2024,261.6,47.09,308.69,PEN,Procedió,Factura
2220,P0094,8,9,31,March,2024,1333.08,239.95,1573.03,PEN,Procedió,Nota de crédito
2221,P0034,8,2,5,March,2024,297.48,0.0,297.48,PEN,Anulado,Nota de crédito
2222,P0139,7,10,23,March,2025,636.9,114.64,751.54,PEN,Procedió,Boleta
2223,P0094,6,8,16,March,2024,1184.96,213.29,1398.25,PEN,Procedió,Factura
2224,P0110,2,7,8,March,2025,1318.8,237.38,1556.18,PEN,Procedió,Nota de crédito
2225,P0056,6,4,7,March,2024,354.08,63.73,417.81,PEN,Procedió,Factura
2226,P0145,1,8,5,March,2025,163.12,29.36,192.48,PEN,Procedió,Boleta
2227,P0136,13,4,25,March,2025,615.04,110.71,725.75,PEN,Procedió,Boleta
2228,P0112,9,4,17,March,2024,340.12,0.0,340.12,PEN,Anulado,Factura
2229,P0094,6,4,8,March,2024,592.48,0.0,592.48,PEN,Anulado,Nota de crédito
2230,P0012,1,1,27,March,2025,126.24,22.72,148.96,PEN,Procedió,Factura
2231,P0103,11,1,12,March,2025,29.26,5.27,34.53,PEN,Procedió,Factura
2232,P0077,1,10,30,March,2025,1377.3,247.91,1625.21,PEN,Procedió,Nota de crédito
2233,P0015,7,1,30,March,2025,8.28,1.49,9.77,PEN,Procedió,Boleta
2234,P0091,8,3,2,March,2025,68.7,12.37,81.07,PEN,Procedió,Factura
2235,P0149,10,3,12,March,2025,200.79,36.14,236.93,PEN,Procedió,Boleta
2236,P0055,1,1,14,March,2025,31.47,5.66,37.13,PEN,Procedió,Nota de crédito
2237,P0072,2,1,15,March,2025,37.34,0.0,37.34,PEN,Anulado,Factura
2238,P0126,5,2,4,March,2025,254.56,45.82,300.38,PEN,Procedió,Boleta
2239,P0146,8,3,14,March,2025,291.12,52.4,343.52,PEN,Procedió,Nota de crédito
2240,P0065,10,7,2,March,2025,540.47,0.0,540.47,PEN,Anulado,Nota de crédito
2241,P0091,1,4,25,March,2024,91.6,16.49,108.09,PEN,Procedió,Factura
2242,P0015,15,5,19,March,2024,41.4,7.45,48.85,PEN,Procedió,Factura
2243,P0056,11,1,23,March,2024,88.52,15.93,104.45,PEN,Procedió,Factura
2244,P0149,4,7,25,March,2025,468.51,84.33,552.84,PEN,Procedió,Boleta
2245,P0026,15,5,4,March,2025,423.1,76.16,499.26,PEN,Procedió,Factura
2246,P0061,1,4,19,March,2024,424.6,76.43,501.03,PEN,Procedió,Nota de crédito
2247,P0107,12,8,28,March,2024,1379.2,248.26,1627.46,PEN,Procedió,Boleta
2248,P0053,7,8,18,March,2024,1232.56,221.86,1454.42,PEN,Procedió,Factura
2249,P0055,7,6,28,March,2024,188.82,0.0,188.82,PEN,Anulado,Factura
2250,P0082,5,5,19,March,2025,501.05,90.19,591.24,PEN,Procedió,Factura
2251,P0122,4,1,19,March,2025,6.2,1.12,7.32,PEN,Procedió,Boleta
2252,P0086,10,10,29,March,2024,353.3,63.59,416.89,PEN,Procedió,Nota de crédito
2253,P0022,13,8,13,March,2025,207.12,37.28,244.4,PEN,Procedió,Nota de crédito
2254,P0021,13,2,11,March,2024,65.88,0.0,65.88,PEN,Anulado,Factura
2255,P0105,3,10,18,March,2025,1373.7,247.27,1620.97,PEN,Procedió,Boleta
2256,P0017,13,7,12,March,2025,650.09,117.02,767.11,PEN,Procedió,Factura
2257,P0059,5,8,29,March,2025,734.32,132.18,866.5,PEN,Procedió,Boleta
2258,P0047,14,6,9,March,2024,730.32,0.0,730.32,PEN,Anulado,Nota de crédito
2259,P0050,5,3,11,March,2024,152.16,27.39,179.55,PEN,Procedió,Factura
2260,P0021,15,8,27,March,2025,263.52,47.43,310.95,PEN,Procedió,Boleta
2261,P0021,1,4,17,March,2025,131.76,23.72,155.48,PEN,Procedió,Nota de crédito
2262,P0103,7,8,2,March,2025,234.08,42.13,276.21,PEN,Procedió,Factura
2263,P0079,3,6,31,March,2024,126.84,22.83,149.67,PEN,Procedió,Boleta
2264,P0107,8,1,5,March,2025,172.4,31.03,203.43,PEN,Procedió,Boleta
2265,P0092,13,8,10,March,2025,633.36,114.0,747.36,PEN,Procedió,Boleta
2266,P0066,6,8,4,March,2024,1117.36,201.12,1318.48,PEN,Procedió,Factura
2267,P0085,4,4,16,March,2025,210.24,0.0,210.24,PEN,Anulado,Boleta
2268,P0056,10,4,22,March,2024,354.08,0.0,354.08,PEN,Anulado,Boleta
2269,P0092,4,1,7,March,2024,79.17,14.25,93.42,PEN,Procedió,Nota de crédito
2270,P0142,6,6,24,March,2025,937.98,168.84,1106.82,PEN,Procedió,Nota de crédito
2271,P0036,12,5,16,March,2024,247.7,44.59,292.29,PEN,Procedió,Boleta
2272,P0112,9,10,26,March,2024,850.3,153.05,1003.35,PEN,Procedió,Nota de crédito
2273,P0010,13,6,24,March,2025,117.48,21.15,138.63,PEN,Procedió,Boleta
2274,P0056,8,4,11,March,2025,354.08,63.73,417.81,PEN,Procedió,Factura
2275,P0057,7,2,31,March,2024,210.8,37.94,248.74,PEN,Procedió,Factura
2276,P0130,15,6,23,March,2025,233.1,41.96,275.06,PEN,Procedió,Boleta
2277,P0103,8,10,16,March,2025,292.6,52.67,345.27,PEN,Procedió,Boleta
2278,P0079,7,9,27,March,2024,190.26,34.25,224.51,PEN,Procedió,Nota de crédito
2279,P0138,6,9,18,March,2025,235.44,42.38,277.82,PEN,Procedió,Nota de crédito
2280,P0137,2,6,21,March,2025,147.66,26.58,174.24,PEN,Procedió,Boleta
2281,P0108,8,7,8,March,2025,270.48,48.69,319.17,PEN,Procedió,Factura
2282,P0066,13,8,29,March,2025,1117.36,201.12,1318.48,PEN,Procedió,Factura
2283,P0059,13,4,26,March,2024,367.16,0.0,367.16,PEN,Anulado,Boleta
2284,P0043,5,10,9,March,2025,82.4,14.83,97.23,PEN,Procedió,Nota de crédito
2285,P0021,8,3,25,March,2024,98.82,17.79,116.61,PEN,Procedió,Nota de crédito
2286,P0111,3,10,29,March,2025,281.4,50.65,332.05,PEN,Procedió,Boleta
2287,P0009,11,8,13,March,2024,518.48,93.33,611.81,PEN,Procedió,Nota de crédito
2288,P0094,14,7,28,March,2024,1036.84,186.63,1223.47,PEN,Procedió,Boleta
2289,P0131,13,8,3,March,2025,845.52,152.19,997.71,PEN,Procedió,Nota de crédito
2290,P0059,13,10,2,March,2025,917.9,165.22,1083.12,PEN,Procedió,Factura
2291,P0133,11,4,30,March,2024,37.84,0.0,37.84,PEN,Anulado,Nota de crédito
2292,P0004,3,9,22,March,2025,1243.08,223.75,1466.83,PEN,Procedió,Boleta
2293,P0049,14,9,21,March,2024,894.78,161.06,1055.84,PEN,Procedió,Factura
2294,P0073,10,3,23,March,2025,28.26,5.09,33.35,PEN,Procedió,Factura
2295,P0131,13,10,11,March,2025,1056.9,190.24,1247.14,PEN,Procedió,Boleta
2296,P0051,6,10,4,March,2025,519.6,93.53,613.13,PEN,Procedió,Nota de crédito
2297,P0136,12,5,22,March,2025,768.8,0.0,768.8,PEN,Anulado,Nota de crédito
2298,P0055,8,9,5,March,2024,283.23,0.0,283.23,PEN,Anulado,Nota de crédito
2299,P0120,12,4,14,March,2025,348.08,62.65,410.73,PEN,Procedió,Nota de crédito
2300,P0021,13,4,31,March,2025,131.76,23.72,155.48,PEN,Procedió,Nota de crédito
2301,P0088,6,10,4,March,2025,260.3,46.85,307.15,PEN,Procedió,Nota de crédito
2302,P0098,6,5,30,March,2024,574.6,103.43,678.03,PEN,Procedió,Factura
2303,P0072,12,4,24,March,2025,149.36,26.88,176.24,PEN,Procedió,Factura
2304,P0113,3,7,17,March,2025,933.1,0.0,933.1,PEN,Anulado,Nota de crédito
2305,P0121,4,9,11,March,2025,719.37,129.49,848.86,PEN,Procedió,Factura
2306,P0058,15,7,12,March,2025,1263.22,227.38,1490.6,PEN,Procedió,Factura
2307,P0108,13,8,25,March,2025,309.12,55.64,364.76,PEN,Procedió,Boleta
2308,P0104,3,5,1,March,2025,110.15,0.0,110.15,PEN,Anulado,Factura
2309,P0065,12,5,6,March,2025,386.05,69.49,455.54,PEN,Procedió,Nota de crédito
2310,P0090,10,6,6,March,2024,1006.8,0.0,1006.8,PEN,Anulado,Nota de crédito
2311,P0023,13,7,2,March,2024,356.51,64.17,420.68,PEN,Procedió,Nota de crédito
2312,P0061,9,8,2,March,2024,849.2,152.86,1002.06,PEN,Procedió,Factura
2313,P0138,3,3,26,March,2025,78.48,0.0,78.48,PEN,Anulado,Boleta
2314,P0122,15,5,21,March,2025,31.0,5.58,36.58,PEN,Procedió,Boleta
2315,P0059,3,5,30,March,2025,458.95,82.61,541.56,PEN,Procedió,Boleta
2316,P0146,10,8,8,March,2024,776.32,139.74,916.06,PEN,Procedió,Nota de crédito
2317,P0006,9,3,20,March,2024,75.93,13.67,89.6,PEN,Procedió,Nota de crédito
2318,P0144,15,9,16,March,2025,786.06,141.49,927.55,PEN,Procedió,Factura
2319,P0059,1,9,1,March,2025,826.11,148.7,974.81,PEN,Procedió,Factura
2320,P0041,9,8,21,March,2024,718.8,0.0,718.8,PEN,Anulado,Factura
2321,P0084,4,10,7,March,2025,1720.1,0.0,1720.1,PEN,Anulado,Boleta
2322,P0049,5,6,4,March,2025,596.52,107.37,703.89,PEN,Procedió,Factura
2323,P0134,1,3,21,March,2025,104.73,18.85,123.58,PEN,Procedió,Boleta
2324,P0064,4,2,31,March,2025,47.74,8.59,56.33,PEN,Procedió,Factura
2325,P0071,8,1,4,March,2024,158.31,28.5,186.81,PEN,Procedió,Nota de crédito
2326,P0047,3,9,18,March,2024,1095.48,197.19,1292.67,PEN,Procedió,Boleta
2327,P0122,7,7,11,March,2024,43.4,7.81,51.21,PEN,Procedió,Factura
2328,P0074,15,3,3,March,2025,573.87,103.3,677.17,PEN,Procedió,Nota de crédito
2329,P0040,5,3,5,March,2025,593.1,106.76,699.86,PEN,Procedió,Nota de crédito
2330,P0105,5,8,13,March,2025,1098.96,197.81,1296.77,PEN,Procedió,Factura
2331,P0114,15,6,29,March,2024,107.46,19.34,126.8,PEN,Procedió,Factura
2332,P0060,15,2,7,March,2025,369.58,66.52,436.1,PEN,Procedió,Factura
2333,P0004,1,7,21,March,2025,966.84,174.03,1140.87,PEN,Procedió,Nota de crédito
2334,P0038,4,1,12,March,2024,126.27,0.0,126.27,PEN,Anulado,Nota de crédito
2335,P0085,15,8,25,March,2025,420.48,75.69,496.17,PEN,Procedió,Boleta
2336,P0074,8,4,17,March,2025,765.16,137.73,902.89,PEN,Procedió,Boleta
2337,P0015,12,5,14,March,2025,41.4,7.45,48.85,PEN,Procedió,Factura
2338,P0103,14,7,30,March,2025,204.82,36.87,241.69,PEN,Procedió,Nota de crédito
2339,P0149,15,1,1,March,2025,66.93,12.05,78.98,PEN,Procedió,Nota de crédito
2340,P0061,3,10,31,March,2024,1061.5,191.07,1252.57,PEN,Procedió,Factura
2341,P0103,1,10,30,March,2024,292.6,52.67,345.27,PEN,Procedió,Boleta
2342,P0121,12,7,14,March,2024,559.51,0.0,559.51,PEN,Anulado,Nota de crédito
2343,P0069,9,8,19,March,2024,50.16,9.03,59.19,PEN,Procedió,Factura
2344,P0005,7,7,16,March,2024,1163.12,209.36,1372.48,PEN,Procedió,Factura
2345,P0048,13,5,25,March,2024,361.7,65.11,426.81,PEN,Procedió,Nota de crédito
2346,P0144,1,8,10,March,2024,698.72,125.77,824.49,PEN,Procedió,Factura
2347,P0137,3,6,21,March,2024,147.66,26.58,174.24,PEN,Procedió,Factura
2348,P0077,9,4,14,March,2024,550.92,99.17,650.09,PEN,Procedió,Boleta
2349,P0136,3,6,29,March,2025,922.56,0.0,922.56,PEN,Anulado,Nota de crédito
2350,P0117,7,6,12,March,2025,541.56,97.48,639.04,PEN,Procedió,Boleta
2351,P0137,5,3,8,March,2025,73.83,13.29,87.12,PEN,Procedió,Nota de crédito
2352,P0056,3,1,6,March,2024,88.52,15.93,104.45,PEN,Procedió,Boleta
2353,P0006,6,8,17,March,2024,202.48,36.45,238.93,PEN,Procedió,Boleta
2354,P0110,15,3,26,March,2025,565.2,101.74,666.94,PEN,Procedió,Factura
2355,P0026,7,2,10,March,2025,169.24,30.46,199.7,PEN,Procedió,Factura
2356,P0015,14,3,20,March,2024,24.84,0.0,24.84,PEN,Anulado,Factura
2357,P0143,1,8,28,March,2024,781.76,140.72,922.48,PEN,Procedió,Boleta
2358,P0145,5,10,27,March,2024,203.9,36.7,240.6,PEN,Procedió,Factura
2359,P0054,10,9,8,March,2024,418.05,0.0,418.05,PEN,Anulado,Boleta
2360,P0117,9,6,20,March,2024,541.56,97.48,639.04,PEN,Procedió,Boleta
2361,P0086,1,5,26,March,2025,176.65,31.8,208.45,PEN,Procedió,Boleta
2362,P0065,3,4,20,March,2025,308.84,55.59,364.43,PEN,Procedió,Factura
2363,P0108,13,2,15,March,2024,77.28,13.91,91.19,PEN,Procedió,Factura
2364,P0034,4,4,4,March,2024,594.96,107.09,702.05,PEN,Procedió,Nota de crédito
2365,P0128,5,7,31,March,2025,140.42,25.28,165.7,PEN,Procedió,Boleta
2366,P0053,7,1,23,March,2024,154.07,27.73,181.8,PEN,Procedió,Nota de crédito
2367,P0092,15,6,25,March,2025,475.02,85.5,560.52,PEN,Procedió,Factura
2368,P0044,6,8,29,March,2025,1148.24,206.68,1354.92,PEN,Procedió,Nota de crédito
2369,P0103,2,2,13,April,2025,58.52,10.53,69.05,PEN,Procedió,Nota de crédito
2370,P0026,13,5,2,April,2025,423.1,76.16,499.26,PEN,Procedió,Nota de crédito
2371,P0144,5,4,23,April,2025,349.36,62.88,412.24,PEN,Procedió,Boleta
2372,P0047,11,6,17,April,2025,730.32,131.46,861.78,PEN,Procedió,Boleta
2373,P0129,2,5,23,April,2024,432.9,77.92,510.82,PEN,Procedió,Boleta
2374,P0080,14,2,1,April,2024,141.6,25.49,167.09,PEN,Procedió,Boleta
2375,P0134,4,6,17,April,2025,209.46,37.7,247.16,PEN,Procedió,Boleta
2376,P0016,14,10,26,April,2025,1911.4,344.05,2255.45,PEN,Procedió,Factura
2377,P0039,10,9,18,April,2024,1170.36,210.66,1381.02,PEN,Procedió,Factura
2378,P0114,14,2,2,April,2025,35.82,6.45,42.27,PEN,Procedió,Boleta
2379,P0097,12,4,2,April,2024,426.16,76.71,502.87,PEN,Procedió,Nota de crédito
2380,P0026,14,9,5,April,2024,761.58,137.08,898.66,PEN,Procedió,Boleta
2381,P0021,1,7,9,April,2025,230.58,41.5,272.08,PEN,Procedió,Nota de crédito
2382,P0052,11,8,7,April,2025,133.12,23.96,157.08,PEN,Procedió,Boleta
2383,P0013,11,6,26,April,2025,470.04,84.61,554.65,PEN,Procedió,Factura
2384,P0042,11,5,7,April,2025,89.85,16.17,106.02,PEN,Procedió,Boleta
2385,P0051,9,9,8,April,2025,467.64,84.18,551.82,PEN,Procedió,Boleta
2386,P0149,12,6,19,April,2024,401.58,72.28,473.86,PEN,Procedió,Factura
2387,P0143,1,10,22,April,2025,977.2,175.9,1153.1,PEN,Procedió,Nota de crédito
2388,P0010,4,4,15,April,2024,78.32,14.1,92.42,PEN,Procedió,Factura
2389,P0064,10,8,1,April,2024,190.96,34.37,225.33,PEN,Procedió,Factura
2390,P0087,11,10,22,April,2024,1492.0,268.56,1760.56,PEN,Procedió,Factura
2391,P0138,14,5,19,April,2025,130.8,23.54,154.34,PEN,Procedió,Factura
2392,P0135,14,9,29,April,2025,1629.45,293.3,1922.75,PEN,Procedió,Boleta
2393,P0062,13,2,6,April,2024,226.3,40.73,267.03,PEN,Procedió,Boleta
2394,P0075,1,9,18,April,2024,1761.03,316.99,2078.02,PEN,Procedió,Nota de crédito
2395,P0103,3,1,24,April,2025,29.26,5.27,34.53,PEN,Procedió,Boleta
2396,P0062,14,6,4,April,2024,678.9,0.0,678.9,PEN,Anulado,Factura
2397,P0066,11,8,28,April,2024,1117.36,0.0,1117.36,PEN,Anulado,Boleta
2398,P0079,3,6,7,April,2025,126.84,22.83,149.67,PEN,Procedió,Factura
